Persistency checked PN sim
net: HHYPE
UNFOLD_FOR_INOUT=0; RANDOM_MODE=1; INTERLEAVING_SEMANTIC=1
40 tiles: 880 places, 570 transitions
Finished. Time steps: 100000000 / 100000000
Transitions fired: 100000000
Hazards: 741608
Time (compute) = 524.325628

FULL COUNT:

0	173718	18383
1	173718	0
2	173717	0
3	173718	0
4	310298	0
5	173717	0
6	173717	0
7	173672	0
8	173672	18429
9	155111	18562
10	155188	18530
11	173672	0
12	173672	0
13	173672	0
14	173672	0
15	173718	0
16	173718	0
17	173718	0
18	173718	0
19	173718	0
20	173718	0
21	173718	0
22	173718	0
23	173718	0
24	173717	0
25	173717	0
26	173718	0
27	173718	0
28	173717	0
29	173719	0
30	173719	0
31	173719	0
32	173719	0
33	173718	0
34	173719	0
35	173719	0
36	173718	0
37	173718	0
38	173718	0
39	173718	0
40	173718	0
41	173718	0
42	173718	0
43	173720	0
44	173720	0
45	173720	0
46	173720	0
47	173719	0
48	173720	0
49	173720	0
50	173719	0
51	173719	0
52	173719	0
53	173719	0
54	173719	0
55	173719	0
56	173719	0
57	173695	18625
58	173695	0
59	173694	0
60	173694	0
61	310115	0
62	173694	0
63	173694	0
64	173720	0
65	173719	18406
66	155250	18470
67	154866	18829
68	173719	0
69	173720	0
70	173720	0
71	173719	0
72	173695	0
73	173695	0
74	173694	0
75	173695	0
76	173694	0
77	173694	0
78	173695	0
79	173694	0
80	173695	0
81	173694	0
82	173694	0
83	173695	0
84	173694	0
85	173694	0
86	173695	0
87	173695	0
88	173695	0
89	173695	0
90	173694	0
91	173694	0
92	173695	0
93	173694	0
94	173695	0
95	173694	0
96	173694	0
97	173695	0
98	173695	0
99	173694	0
100	173695	0
101	173695	0
102	173695	0
103	173695	0
104	173695	0
105	173695	0
106	173695	0
107	173694	0
108	173695	0
109	173694	0
110	173694	0
111	173695	0
112	173695	0
113	173694	0
114	173648	18738
115	173648	0
116	173647	0
117	173648	0
118	310163	0
119	173647	0
120	173647	0
121	173695	0
122	173694	18518
123	155141	18554
124	155023	18625
125	173694	0
126	173695	0
127	173695	0
128	173695	0
129	173649	0
130	173649	0
131	173648	0
132	173649	0
133	173648	0
134	173648	0
135	173648	0
136	173648	0
137	173648	0
138	173647	0
139	173647	0
140	173648	0
141	173648	0
142	173647	0
143	173649	0
144	173649	0
145	173648	0
146	173648	0
147	173648	0
148	173648	0
149	173649	0
150	173648	0
151	173649	0
152	173648	0
153	173648	0
154	173649	0
155	173649	0
156	173648	0
157	173649	0
158	173649	0
159	173649	0
160	173649	0
161	173649	0
162	173648	0
163	173649	0
164	173648	0
165	173649	0
166	173648	0
167	173648	0
168	173649	0
169	173649	0
170	173648	0
171	173783	18627
172	173783	0
173	173783	0
174	173783	0
175	310175	0
176	173783	0
177	173783	0
178	173649	0
179	173648	18606
180	155113	18536
181	155062	18721
182	173648	0
183	173649	0
184	173649	0
185	173648	0
186	173784	0
187	173784	0
188	173784	0
189	173784	0
190	173783	0
191	173784	0
192	173784	0
193	173783	0
194	173783	0
195	173783	0
196	173783	0
197	173783	0
198	173783	0
199	173783	0
200	173785	0
201	173785	0
202	173785	0
203	173785	0
204	173784	0
205	173785	0
206	173785	0
207	173784	0
208	173784	0
209	173784	0
210	173784	0
211	173784	0
212	173784	0
213	173784	0
214	173786	0
215	173786	0
216	173785	0
217	173786	0
218	173785	0
219	173785	0
220	173785	0
221	173785	0
222	173785	0
223	173784	0
224	173784	0
225	173785	0
226	173785	0
227	173785	0
228	173654	18441
229	173654	0
230	173653	0
231	173653	0
232	310281	0
233	173653	0
234	173653	0
235	173786	0
236	173785	18308
237	155174	18612
238	155108	18546
239	173785	0
240	173786	0
241	173786	0
242	173785	0
243	173654	0
244	173654	0
245	173654	0
246	173654	0
247	173653	0
248	173654	0
249	173654	0
250	173653	0
251	173653	0
252	173653	0
253	173653	0
254	173654	0
